func_module_number	go_slim_pir
313	GO:0051641;GO:0006810;GO:0050789;GO:0051640
314	GO:0001906;GO:0050789;GO:0002376
315	GO:0016043
316	GO:0006281;GO:0016043
318	GO:0032502;GO:0022414
319	GO:0032502;GO:0050877
320	GO:0022607
321	GO:0016070;GO:0006396;GO:0043412
323	GO:0050896;GO:0050789;GO:0006793
326	GO:0032502;GO:0050789
327	GO:0048511;GO:0050789
328	GO:0050789;GO:0008283
329	GO:0050789;GO:0022411;GO:0045229;GO:0043062;GO:0032502
330	GO:0050878;GO:0050789;GO:0050817
331	GO:0050896;GO:0002376;GO:0050789;GO:0044419
332	GO:0050789;GO:0050896;GO:0044419;GO:0065009;GO:0002376
333	GO:0065008;GO:0050789
334	GO:0006936;GO:0065008;GO:0050789
335	GO:0050789;GO:0007155
336	GO:0036211;GO:0050789;GO:0006793
338	GO:0006811
341	GO:0022607;GO:0006996
342	GO:0050789;GO:0006520;GO:0016070;GO:0050896;GO:0006412
343	GO:0016070;GO:0043412
347	GO:0022607;GO:0032502;GO:0006996
348	GO:0032502;GO:0016050
350	GO:0008037
352	GO:0022607;GO:0051604;GO:0050789
353	GO:0051641;GO:0016192
354	GO:0016070;GO:0006396;GO:0043412
356	GO:0065008;GO:0050789;GO:0007005
358	GO:0050789;GO:0050896
359	GO:0032502;GO:0032501
361	GO:0002376;GO:0007155
362	GO:0036211
363	GO:0006508;GO:0009057;GO:0036211
365	GO:0050896
366	GO:0050896
367	GO:0050877
369	GO:0006790
371	GO:0006811
373	GO:0051641;GO:0016192
376	GO:0006082
377	GO:0006082;GO:0006629
378	GO:0050789;GO:0050896
380	GO:0032502;GO:0050789;GO:0016043
382	GO:0044419;GO:0007155;GO:0016032
383	GO:0032502;GO:0050789;GO:0002376
384	GO:0008152
389	GO:0050789;GO:0050896
393	GO:0006082;GO:0006520
398	GO:0050789
400	GO:0001775;GO:0032502;GO:0050789;GO:0002376
402	GO:0065003;GO:0015931;GO:0006811
407	GO:0006629;GO:0006793
412	GO:0016070;GO:0006520
414	GO:0061024
415	GO:0036211;GO:0065009;GO:0050789;GO:0006793
416	GO:0016192
418	GO:0065009;GO:0050789
419	GO:0050789;GO:0002376
420	GO:0006811
422	GO:0050789;GO:0007005
423	GO:0031647
431	GO:0008150
434	GO:0006508;GO:0051604
436	GO:0031023;GO:0050789;GO:0006996
443	GO:0006996
446	GO:0006836;GO:0007154;GO:0050789
447	GO:0008150
448	GO:0050789
449	GO:0032502;GO:0006351;GO:0050789
451	GO:0006629;GO:0051604;GO:0006793
452	GO:0051606
454	GO:0031023;GO:0007049;GO:0051641;GO:0006996;GO:0022607;GO:0007059
457	GO:0007029
458	GO:0051179
459	GO:0006869;GO:0015849;GO:0008152
462	GO:0036211
466	GO:0036211
467	GO:0044419
468	GO:0006629;GO:0051641;GO:0006793
471	GO:0006082;GO:0006629;GO:0009225;GO:0006066
476	GO:0006629;GO:0043603
478	GO:0065009;GO:0050789
482	GO:0065009;GO:0050789
483	GO:0050896;GO:0044419;GO:0002376
485	GO:0050789;GO:0048284
486	GO:0022607
488	GO:0009225
490	GO:0050789;GO:0051640;GO:0051234;GO:0007030;GO:0022607
491	GO:0022414
497	GO:0006082;GO:0006520
498	GO:0006869
499	GO:0050896
502	GO:0050896
503	GO:0006811
506	GO:0022607;GO:0007155
507	GO:0036211
511	GO:0032502;GO:0050789
512	GO:0008150
513	GO:0050789
518	GO:0006810
519	GO:0006139;GO:0006793
521	GO:0006914;GO:0065009;GO:0050789;GO:0050896
524	GO:0006811;GO:0065008;GO:0050789
528	GO:0006996
531	GO:0050789
533	GO:0032502;GO:0050877
536	GO:0051606
542	GO:0006082
544	GO:0050896
547	GO:0051641;GO:0016192
556	GO:0006811;GO:0065008;GO:0065009;GO:0050789
560	GO:0050789
561	GO:0007155
565	GO:0050789
566	GO:0050789;GO:0002376
580	GO:0009059;GO:0019538;GO:0005976;GO:0006790
584	GO:0015931
586	GO:0006766
587	GO:0065008;GO:0050789
588	GO:0009059;GO:0019538;GO:0050789
590	GO:0009059;GO:0016070
591	GO:0006112;GO:0005976;GO:0009057
594	GO:0051606
