go-basic.obo: fmt(1.2) rel(2024-10-27) 44,017 Terms
goslim_pir.obo: fmt(1.2) rel(go/2024-11-03/subsets/goslim_pir.owl) 626 Terms
HMS:0:00:00.005045   1,657 annotations READ: go_slim_results_R1_cpdb_0.5.txt 
291 IDs in all associations
func_module_number	
70	GO:0006260;GO:0016070;GO:0009059
71	GO:0016043
72	GO:0006396;GO:0043412;GO:0016070
74	GO:0009057;GO:0006508
75	GO:0009117
76	GO:0006351;GO:0050789;GO:0050896
78	GO:0006629;GO:0006066;GO:0050789;GO:0050896
79	GO:0009057;GO:0006508
80	GO:0006412;GO:0032502;GO:0050789;GO:0022414;GO:0016043
82	GO:0006082
83	GO:0007154;GO:0050789;GO:0050896
84	GO:0006396;GO:0043412;GO:0042254;GO:0016070
85	GO:0036211
87	GO:0050789;GO:0050896
88	GO:0050896;GO:0002376;GO:0001816;GO:0050789;GO:0044419
89	GO:0036211;GO:0006508;GO:0007049;GO:0009057;GO:0022414;GO:0050789
90	GO:0006629;GO:0006793;GO:0051604
91	GO:0065009;GO:0007049;GO:0006260;GO:0006281;GO:0022414;GO:0050789;GO:0009059
92	GO:0006082;GO:0006629
93	GO:0007155;GO:0050789
94	GO:0001775;GO:0008283;GO:0050896;GO:0002376;GO:0050789
96	GO:0006520
98	GO:0008152
99	GO:0007005;GO:0015031;GO:0061024
100	GO:0008150
101	GO:0009057
105	GO:0050789
106	GO:0015931;GO:0051641
107	GO:0007005
110	GO:0006810
111	GO:0007005;GO:0015031;GO:0061024
113	GO:0043170;GO:0015031;GO:0007031
114	GO:0006082;GO:0006629
115	GO:0006810;GO:0050789
116	GO:0007155;GO:0050789
117	GO:0050789;GO:0065009;GO:0050896
119	GO:0051261;GO:0065008;GO:0050789
120	GO:0032502
121	GO:0043062;GO:0045229;GO:0050789
122	GO:0051261;GO:0006996
123	GO:0050789;GO:0002376
124	GO:0016043
125	GO:0002376
126	GO:0050789;GO:0002376
128	GO:0043062;GO:0045229
129	GO:0006351
130	GO:0050789
131	GO:0007155;GO:0050789;GO:0016043
132	GO:0050817;GO:0050896;GO:0050878;GO:0051604;GO:0050789
133	GO:0006811;GO:0050789
134	GO:0007155;GO:0032501;GO:0044085;GO:0022607;GO:0065008;GO:0061024;GO:0050789;GO:0016192
136	GO:0032501;GO:0006869;GO:0065003;GO:0050789
137	GO:0032501;GO:0065009;GO:0006629;GO:0050789;GO:0016043
138	GO:0007154;GO:0065008;GO:0050877;GO:0050789
139	GO:0007154;GO:0050789
142	GO:0050789
143	GO:0006996
144	GO:0009057;GO:0006508
145	GO:0050789;GO:0016192
146	GO:0016070
147	GO:0006412
148	GO:0008015;GO:0050789;GO:0006936
150	GO:0006996
152	GO:0043603;GO:0006629
154	GO:0008152;GO:0050896
155	GO:0006914;GO:0007033;GO:0022607
156	GO:0050789
157	GO:0016050;GO:0006836;GO:0061024;GO:0007154;GO:0046903;GO:0051640;GO:0048284;GO:0022406;GO:0050789;GO:0016192
158	GO:0006396;GO:0009057;GO:0016070
159	GO:0032501;GO:0022607;GO:0006810;GO:0006996;GO:0051640
160	GO:0006810;GO:0051641
161	GO:0006066
162	GO:0006811;GO:0019538
163	GO:0006629;GO:0050789;GO:0051179
164	GO:0006811;GO:0050789;GO:0065009;GO:0050896
165	GO:0050789;GO:0050896
166	GO:0050789
167	GO:0007155;GO:0065008;GO:0007154;GO:0050789;GO:0016043
168	GO:0006914;GO:0016050;GO:0051641;GO:0007033;GO:0061024;GO:0022411;GO:0048284;GO:0016192
169	GO:0006508
170	GO:0006082
171	GO:0005975;GO:0006082;GO:0009117;GO:0006091
172	GO:0050789
173	GO:0006811
174	GO:0006119;GO:0022900;GO:0009117
175	GO:0022607
176	GO:0051641;GO:0016192
177	GO:0006996
178	GO:0006793;GO:0036211;GO:0050789;GO:0050896
179	GO:0051641;GO:0006810;GO:0050896;GO:0048753;GO:0051640
180	GO:0032502;GO:0001775;GO:0050789;GO:0002376
181	GO:0006810;GO:0051641
182	GO:0007155;GO:0022607
183	GO:0048284;GO:0061024
184	GO:0016192
185	GO:0050896;GO:0008037;GO:0002376;GO:0050789;GO:0044419
186	GO:0050789
187	GO:0016043
189	GO:0007155
190	GO:0045229;GO:0050896;GO:0022411;GO:0043062;GO:0050789;GO:0008152
191	GO:0001775;GO:0002376;GO:0001816;GO:0032502;GO:0050789
192	GO:0008152
193	GO:0001775;GO:0050789;GO:0002376
194	GO:0050789;GO:0065003;GO:0006412
195	GO:0050789
197	GO:0006810;GO:0051641
198	GO:0051604
200	GO:0050878;GO:0050789
201	GO:0032502
203	GO:0043062;GO:0045229
204	GO:0050878;GO:0050817
205	GO:0050878;GO:0050817;GO:0050896
207	GO:0006351
208	GO:0036211;GO:0006112;GO:0050896;GO:0048511;GO:0005976;GO:0006793;GO:0050789
210	GO:0001816;GO:0050789;GO:0065009;GO:0002376
211	GO:0032502;GO:0050789;GO:0006996
212	GO:0009117
213	GO:0001775;GO:0008283;GO:0050789;GO:0002376
214	GO:0042254
216	GO:0050896
217	GO:0006914;GO:0007033;GO:0050789;GO:0022607
219	GO:0050789;GO:0050896
220	GO:0006810;GO:0051641
221	GO:0006810;GO:0051641
222	GO:0043603;GO:0006811;GO:0006508;GO:0050896
223	GO:0050789;GO:0050896
224	GO:0009117;GO:0006091
225	GO:0044419;GO:0050896
226	GO:0046903;GO:0015031;GO:0048753;GO:0022607
227	GO:0007155
228	GO:0006996
229	GO:0006793
230	GO:0050789
231	GO:0006914;GO:0051641;GO:0016032;GO:0022607;GO:0009057;GO:0007033;GO:0006508;GO:0061024;GO:0007032;GO:0048284;GO:0050789;GO:0044419;GO:0016192
232	GO:0006997;GO:0061024
235	GO:0050896
237	GO:0005975;GO:0009117
238	GO:0009057;GO:0006508
241	GO:0032502;GO:0050789;GO:0040011
244	GO:0015849;GO:0006865
245	GO:0050789
247	GO:0051276;GO:0007059;GO:0065003
249	GO:0046903;GO:0050789;GO:0009914
250	GO:0043062;GO:0045229
251	GO:0016070;GO:0009057;GO:0050789;GO:0065008
252	GO:0042180
254	GO:0032501;GO:0022607
257	GO:0016070;GO:0000375
258	GO:0006082;GO:0006520
261	GO:0036211;GO:0050789
262	GO:0032501;GO:0032502;GO:0006996
263	GO:0006082;GO:0043603;GO:0006139;GO:0006790;GO:0006793
264	GO:0032502;GO:0050789;GO:0051604
265	GO:0006914;GO:1902600;GO:0065008;GO:0050789
266	GO:0051604;GO:0006508
267	GO:0006793;GO:0036211;GO:0050789;GO:0050896
268	GO:0050877
270	GO:0001816;GO:0050789;GO:0050896
271	GO:0006790
274	GO:0009057;GO:0006508
275	GO:0050896;GO:0050789;GO:0048511
276	GO:0006082;GO:0006629;GO:0006805;GO:0050896
278	GO:0006793;GO:0036211;GO:0051641;GO:0050789
279	GO:0050789
280	GO:0040011;GO:0050896;GO:0002376;GO:0050789;GO:0044419
281	GO:0050789
282	GO:0006996
284	GO:0051641;GO:0050789;GO:0016192
287	GO:0009057;GO:0015031;GO:0006508;GO:0050896
288	GO:0050789
289	GO:0016192
290	GO:0022607;GO:0006996
292	GO:0006996
293	GO:0051641;GO:0016192
294	GO:0051276;GO:0051234;GO:0050789;GO:0051640;GO:0000280;GO:0007059
295	GO:0031023;GO:0006996;GO:0050789;GO:0022607
297	GO:0051640;GO:0022406;GO:0051234;GO:0061024
298	GO:0048285
299	GO:0043062;GO:0045229
301	GO:0007154;GO:0006811;GO:0050789
303	GO:0050789;GO:0019538;GO:0016043
304	GO:0016050;GO:0051641;GO:0016192
305	GO:0006396;GO:0006412
306	GO:0006396;GO:0016070
307	GO:0044085;GO:0016070;GO:0065003;GO:0000375
308	GO:0006396;GO:0042254;GO:0016070
310	GO:0006457
311	GO:0042254
312	GO:0042440;GO:0006082;GO:0006805;GO:0050896
313	GO:0015931;GO:0051641;GO:0016070;GO:0000375
314	GO:0015031;GO:0022607;GO:0006508;GO:0061024;GO:0007032;GO:0009057;GO:0016192
316	GO:0051276;GO:0050789;GO:0036211
317	GO:0051276;GO:0050789;GO:0065003
318	GO:0007005;GO:0048284;GO:0006810;GO:0061024
319	GO:0016192
320	GO:0042254;GO:0006412
321	GO:0009057;GO:0065008;GO:0050789;GO:0016070
322	GO:0036211
324	GO:0016070;GO:0000375
325	GO:0016070;GO:0000375
326	GO:0016070;GO:0006520
327	GO:0016070;GO:0000375
328	GO:0006412
330	GO:0016043
331	GO:0051258;GO:0006996
332	GO:0006396;GO:0016070
333	GO:0008150
334	GO:0036211;GO:0001775;GO:0008283;GO:0050896;GO:0002376;GO:0006793;GO:0050789;GO:0044419
335	GO:0022607;GO:0006996
337	GO:0006082;GO:0006629
338	GO:0016070;GO:0006396;GO:0042254;GO:0009057;GO:0050789
339	GO:0032502;GO:0050789;GO:0051179
340	GO:0006811;GO:0065008;GO:0050789
341	GO:0022414
343	GO:0015031
344	GO:0007005;GO:0036211;GO:0061024
345	GO:0032501;GO:0022607;GO:0032989;GO:0006996;GO:0032502
346	GO:0007155
347	GO:0051641;GO:0050789;GO:0016192
348	GO:0006082;GO:0043603;GO:0006139;GO:0006629;GO:0006790;GO:0006793
349	GO:0006811
350	GO:0032501;GO:0065008;GO:0006811;GO:0050789
354	GO:0006811;GO:0050789;GO:0065009
355	GO:0050789;GO:0050896
358	GO:0046903;GO:0050789;GO:0016192;GO:0015837
359	GO:0009059;GO:0019538
360	GO:0043603;GO:0006790
363	GO:0032502
365	GO:0006936
366	GO:0050789;GO:0065008;GO:0050896
367	GO:0007155
368	GO:0006082;GO:0032501;GO:0042180;GO:0006629;GO:0006766
370	GO:0016043
